LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
1960014401,1960006303,1960006300,0,1.0,106,삼동로,0,0,50.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,1081,,nodelinkmanager2017010315,,,1142.32025197
1960014301,1960006300,1960006303,0,1.0,106,삼동로,0,0,50.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,1081,,nodelinkmanager2017010315,,,1148.15049445
1960088600,1960038000,1960005401,0,1.0,106,삼정로,0,0,50.0,0.0,0.0,0.0,보완G_수정,nodelinkmanager,5,50000,196,0,1081,,nodelinkmanager2017010315,,,1618.83177675
1960687700,1960296500,1960296400,0,1.0,107,진곡만주길,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010315,,,297.168265454
1960687800,1960296400,1960296500,0,1.0,107,진곡만주길,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010315,,,296.766421031
1960693400,1960038200,1960298600,0,2.0,107,-,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,3,-,,nodelinkmanager2017010315,,,161.431280337
1960693500,1960298600,1960038200,0,2.0,107,-,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,3,-,,nodelinkmanager2017010315,,,159.058664558
1960694600,1960299300,1960299400,0,1.0,107,청량로,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010315,,,339.116702762
1960695800,1960299600,1960299400,0,2.0,107,당월로,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010315,,,344.026902725
1960043000,1960021200,1960021500,0,1.0,105,지방도69호선,0,0,30.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,69,,nodelinkmanager2017010409,,,2506.63645177
1960040400,1960020600,1960020000,0,1.0,105,석남로,0,0,50.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,69,,nodelinkmanager2017010409,,,111.035902419
1960040300,1960020000,1960020600,0,1.0,105,석남로,0,0,50.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,69,,nodelinkmanager2017010409,,,98.2899215623
1960039000,1960020000,1960019200,0,1.0,105,석남로,0,0,60.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,69,,nodelinkmanager2017010409,,,3720.6896045000003
1960042900,1960021500,1960021200,0,1.0,105,지방도69호선,0,0,30.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,69,,nodelinkmanager2017010409,,,2499.78287712
1960038900,1960019200,1960020000,0,1.0,105,석남로,0,0,60.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,69,,nodelinkmanager2017010409,,,3710.97885131
1960677700,1960291100,1960291300,0,2.0,105,울밀로,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,69,,nodelinkmanager2017010409,,,411.911804044
1960677800,1960291300,1960291100,0,2.0,105,울밀로,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,69,,nodelinkmanager2017010409,,,422.682649685
1960041421,1960291100,1960020600,0,1.0,105,지방도69호선,0,0,60.0,0.0,0.0,0.0,분할전ID_1960041401,nodelinkmanager,5,50000,196,0,69,,nodelinkmanager2017010409,,,222.46565845799998
1960041311,1960020600,1960291100,0,1.0,105,지방도69호선,0,0,60.0,0.0,0.0,0.0,분할전ID_1960041301,nodelinkmanager,5,50000,196,0,69,,nodelinkmanager2017010409,,,223.588254642
1960041321,1960291100,1960021200,0,1.0,105,지방도69호선,0,0,60.0,0.0,0.0,0.0,분할전ID_1960041301,nodelinkmanager,5,50000,196,0,69,,nodelinkmanager2017010409,,,2209.12077516
1960041411,1960021200,1960291100,0,1.0,105,지방도69호선,0,0,60.0,0.0,0.0,0.0,분할전ID_1960041401,nodelinkmanager,5,50000,196,0,69,,nodelinkmanager2017010409,,,2211.79424389
1960134800,1960053400,1960053900,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,66.1405746647
1960131700,1960053400,1960052300,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,104.69813265100001
1960131800,1960052300,1960053400,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,103.820070395
1960133300,1960053000,1960053800,0,3.0,104,-,0,0,40.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,64.1751748363
1960133400,1960053800,1960053000,0,3.0,104,-,0,0,40.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,65.2833420266
1960126500,1960050000,1960053000,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,288.407681471
1960183500,1960070200,1960013100,0,1.0,104,범서로,0,0,50.0,0.0,0.0,0.0,보완G_수정,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,555.552325306
1960183600,1960013100,1960070200,0,1.0,104,범서로,0,0,50.0,0.0,0.0,0.0,보완G_수정,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,552.145498015
1960031901,1960014802,1960013800,0,1.0,104,상북로,0,0,60.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,708.935855709
1960032001,1960013800,1960014802,0,1.0,104,상북로,0,0,60.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,712.2924535569999
1960189300,1960070000,1960070300,1,1.0,104,-,0,0,30.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,245.76104004099997
1960031902,1960014800,1960014802,0,1.0,104,상북로,0,0,60.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,372.07870334800003
1960032002,1960014802,1960014800,0,1.0,104,상북로,0,0,60.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,373.378762643
1960062700,1960029000,1960029100,0,2.0,104,-,0,0,40.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,130.213346867
1960062800,1960029100,1960029000,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,132.181835203
1960061700,1960028700,1960029000,0,2.0,104,-,0,0,40.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,181.947554802
1960061800,1960029000,1960028700,0,2.0,104,-,0,0,40.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,182.403808183
1960061300,1960028600,1960028700,0,2.0,104,-,0,0,40.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,39.730786405100005
1960061400,1960028700,1960028600,0,2.0,104,-,0,0,40.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,40.032698201500004
1960185500,1960068900,1960068800,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,26.668955918600002
1960185600,1960068800,1960068900,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,24.4778658409
1960185900,1960069400,1960068900,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,137.668650125
1960186000,1960068900,1960069400,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,132.043009846
1960080700,1960037700,1960035300,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,4489.32553923
1960136100,1960054200,1960053900,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,119.183748474
1960135700,1960053900,1960053800,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,64.693490933
1960186100,1960068900,1960069800,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,190.71299230099999
1960186200,1960069800,1960068900,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,189.699433819
1960129300,1960051200,1960051600,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,47.3754160519
1960129400,1960051600,1960051200,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,47.3740022335
1960131300,1960052500,1960052000,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,141.371549337
1960131400,1960052000,1960052500,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,144.714324276
1960131100,1960052000,1960052100,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,35.4631519017
1960131200,1960052100,1960052000,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,46.2818964264
1960130500,1960052100,1960051800,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,32.3237344206
1960191500,1960070700,1960070900,0,2.0,104,지화교,0,0,60.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,90.1818887258
1960192000,1960070900,1960014800,0,2.0,104,-,0,0,60.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,66.874493203
1960191600,1960070900,1960070700,0,2.0,104,지화교,0,0,60.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,3,-,,nodelinkmanager2017010411,,,90.1970818117
1960052000,1960025700,1960000602,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,154.058326419
1960049700,1960024800,1960024600,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,288.979518822
1960049800,1960024600,1960024800,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,285.5199965
1960053300,1960000801,1960026100,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,1115.98245529
1960053400,1960026100,1960000801,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,1144.42362935
1960061900,1960028700,1960029300,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,259.36523784400003
1960062000,1960029300,1960028700,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,249.10529139099998
1960082600,1960005000,1960005101,1,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,171.42037361200002
1960090900,1960038900,1960006101,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,58.089208437799996
1960091000,1960006101,1960038900,1,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,58.089349022200004
1960177900,1960066400,1960067700,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,316.118617739
1960178000,1960067700,1960066400,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,316.121541486
1960131500,1960052600,1960052300,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,119.10431569100001
1960131600,1960052300,1960052600,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,119.106971122
1960051800,1960025300,1960000305,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,451.35242886199995
1960126900,1960052600,1960050200,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,194.440609546
1960127000,1960050200,1960052600,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,197.059316495
1960126700,1960050200,1960050400,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,56.2066330726
1960126800,1960050400,1960050200,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,53.6407558762
1960124300,1960049500,1960050400,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,359.876713167
1960124400,1960050400,1960049500,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,338.709146415
1960183300,1960068100,1960013000,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,203.975090213
1960183400,1960013000,1960068100,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,203.576768687
1960208500,1960077600,1960077200,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,2070.38422004
1960051400,1960026400,1960025200,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,5396.02349296
1960197700,1960073300,1960073000,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,39.8915368242
1960198900,1960019605,1960073400,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,99.7417662333
1960198600,1960073400,1960073300,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,51.3930150107
1960037903,1960019604,1960019605,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,159.868976546
1960038003,1960019605,1960019604,1,1.0,104,-,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,159.816998751
1960197400,1960073000,1960019601,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,신규,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,93.858426603
1960199200,1960073500,1960019600,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,1238.91175839
1960088700,1960038500,1960038100,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,52.339396620600006
1960088800,1960038100,1960038500,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,53.84398113859999
1960087300,1960038100,1960037700,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,204.520764799
1960087400,1960037700,1960038100,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,211.476041519
1960004602,1960002200,1960002201,0,1.0,104,발리로,0,0,60.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,284.541055021
1960004502,1960002201,1960002200,0,1.0,104,발리로,0,0,60.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,283.12891346
1960004601,1960002201,1960002100,0,1.0,104,발리로,0,0,60.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,380.06749208300005
1960207100,1960022300,1960076700,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,297.000512349
1960206700,1960076700,1960076500,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,268.59166327599996
1960206400,1960076500,1960076600,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,322.57192121
1960206800,1960076600,1960076800,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,752.7458695539999
1960206900,1960076800,1960076600,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,760.3841143669999
1960206500,1960076600,1960076500,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,326.126672042
1960045303,1960022901,1960022900,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,3,-,,nodelinkmanager2017010411,,,61.396086608000005
1960056700,1960027700,1960027200,0,1.0,104,-,0,0,60.0,0.0,0.0,0.0,누락도로_NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,1273.92362728
1960067500,1960030600,1960031500,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,403.300621826
1960066900,1960030400,1960030600,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,274.512273515
1960054700,1960026600,1960026700,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,30.4133400563
1960054300,1960026500,1960026700,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,91.47825203389999
1960056100,1960026900,1960001600,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,413.363570531
1960057500,1960027500,1960001600,0,1.0,104,발리로,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,145.482905571
1960054100,1960026400,1960026600,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,121.585877849
1960057100,1960027300,1960027500,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,192.24131736900003
1960192700,1960071100,1960071400,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,200.59738484099998
1960193300,1960071400,1960071600,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,806.32038558
1960123100,1960049200,1960050900,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,1332.80260202
1960123300,1960053300,1960049300,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,보완,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,1065.38864087
1960192300,1960071200,1960071000,0,1.0,104,-,0,0,50.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,117.878749591
1960192500,1960071100,1960071200,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,97.6715961091
1960105500,1960043000,1960042900,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,137.722653119
1960110900,1960044800,1960045800,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,73.0316611637
1960112100,1960045900,1960045100,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,66.2216538042
1960112300,1960045200,1960046200,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,현장_GPS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,66.0824783457
1960115700,1960046700,1960047100,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,68.0041301552
1960114700,1960046400,1960046700,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,128.133248929
1960100500,1960041700,1960041500,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,128.724518286
1960101100,1960041900,1960041700,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,127.164389017
1960101900,1960042500,1960041900,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,150.666911477
1960104100,1960042600,1960042500,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,67.4513594745
1960104500,1960042800,1960042600,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,69.4555418302
1960104900,1960043100,1960042700,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,150.956993742
1960107900,1960044000,1960043700,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,75.1940443865
1960111900,1960045200,1960045100,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,69.1702591914
1960110700,1960045100,1960044800,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,68.9797381209
1960099700,1960041200,1960042600,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,133.614292809
1960104700,1960042600,1960043800,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,119.42831288299999
1960108300,1960043800,1960045100,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,123.29492298299999
1960093900,1960039800,1960040100,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,65.1715912079
1960095300,1960040100,1960040800,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,66.5665983565
1960100900,1960041600,1960042500,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,66.74679659430001
1960104300,1960042500,1960043100,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,64.1586445906
1960106300,1960043100,1960043600,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,55.460783093100005
1960107700,1960043600,1960044200,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,61.502549473100004
1960092900,1960039600,1960039800,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,149.52309646
1960095900,1960040300,1960041300,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,66.0897157578
1960099900,1960041300,1960042800,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,134.09708045
1960108700,1960044100,1960045200,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,124.19859411
1960096500,1960040900,1960040500,0,1.0,104,-,0,0,40.0,0.0,0.0,0.0,NGIS,nodelinkmanager,5,50000,196,0,-,,nodelinkmanager2017010411,,,129.659811693
