Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,TMPID,UPLOAD_ID,latitude,longitude
1920015000,101,병영사거리,1,,ussi,5,31000.0,192,,,35.568539024235996,129.34347051325977
1920015500,101,-,1,,ussi,5,31000.0,192,,,35.569351400107585,129.34603701377728
1920035400,101,울산기능대앞,1,,ussi,5,31000.0,192,,,35.580682650002544,129.3480841396912
1920034700,101,삼일초등학교앞,1,,ussi,5,31000.0,192,,,35.58044739942626,129.34385735845046
1920035300,101,서동사거리,1,,ussi,5,31000.0,192,,,35.5806800249919,129.3464070765416
1920018000,101,-,0,,ussi,5,31000.0,192,,,35.573075368525146,129.31922713899795
1920029000,101,-,0,,ussi,5,31000.0,192,,,35.57729814984308,129.31698973248095
1920036400,101,-,0,,ussi,5,31000.0,192,,,35.5813577749791,129.32450901381006
1920022100,101,-,0,,ussi,5,31000.0,192,,,35.57471680543587,129.3200522014884
1920023900,101,-,0,,ussi,5,31000.0,192,,,35.575321337583084,129.3212716388134
1920021700,101,-,0,,ussi,5,31000.0,192,,,35.574422837028365,129.32068888870293
1920033100,101,-,0,,ussi,5,31000.0,192,,,35.57940777431043,129.32590001426664
1920034600,101,-,0,,ussi,5,31000.0,192,,,35.58034249286128,129.32474366991516
1920023500,101,-,0,,ussi,5,31000.0,192,,,35.57510749343597,129.32172841979624
1920033900,101,-,0,,ussi,5,31000.0,192,,,35.579886837184134,129.32530735714215
1920034200,101,-,0,,ussi,5,31000.0,192,,,35.579999681446346,129.32450660824952
1920034500,101,-,0,,ussi,5,31000.0,192,,,35.58027321166561,129.32393673257093
1920019300,101,-,0,,ussi,5,31000.0,192,,,35.573577649616645,129.31679229503405
1920022200,101,-,0,,ussi,5,31000.0,192,,,35.574731711690156,129.316923263538
1920027800,101,-,0,,ussi,5,31000.0,192,,,35.57669314945554,129.31828710787096
1920033300,101,-,0,,ussi,5,31000.0,192,,,35.57950214985894,129.32339695152612
1920032600,101,-,0,,ussi,5,31000.0,192,,,35.57923133746205,129.32397526394328
1920031900,101,-,0,,ussi,5,31000.0,192,,,35.57895839924009,129.32455638970958
1920031300,101,-,0,,ussi,5,31000.0,192,,,35.57863271180419,129.32527979433578
1920036000,101,-,0,,ussi,5,31000.0,192,,,35.58108496261096,129.31941320178714
1920035000,101,-,0,,ussi,5,31000.0,192,,,35.58059914968435,129.3196276077483
1920034400,101,-,0,,ussi,5,31000.0,192,,,35.58007577467122,129.32000888931879
1920033400,101,-,0,,ussi,5,31000.0,192,,,35.579569899963914,129.32039207631632
1920031200,101,-,0,,ussi,5,31000.0,192,,,35.578498305752724,129.32267732721922
1920030800,101,-,0,,ussi,5,31000.0,192,,,35.57822033672541,129.3232761704904
